Project Name,Package Name,Type Name,Code Smell
ArtOfIllusion-master,artofillusion.object,ProceduralPointLight,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,ProceduralLightKeyframe,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,ProceduralLightKeyframe,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,LightProcedureOwner,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,SceneCamera,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,SceneCamera,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,CameraKeyframe,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,Sphere,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,SplineMesh,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.object,SplineMesh,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,SplineMeshKeyframe,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.object,SpotLight,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,SpotLight,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,SpotLight,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,SpotLightKeyframe,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,TriangleMesh,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,TriangleMesh,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.object,TriangleMesh,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,Vertex,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,Vertex,Broken Hierarchy
ArtOfIllusion-master,artofillusion.object,Edge,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,Edge,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,Face,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.object,Tube,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,Tube,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.object,Tube,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,TubeKeyframe,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,TestPair,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,Insufficient Modularization
ArtOfIllusion-master,artofillusion.object,DistortionImpl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,ObjectWrapperImpl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.object,ObjectWrapperImpl,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,AbsModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,AbsModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,BiasModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,BiasModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,BlendModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,BlendModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,BlurModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,BlurModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,BrickModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,BrickModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CellsModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,CellsModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CheckerModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,CheckerModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ClipModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ClipModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorDarkenModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorDarkenModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorDifferenceModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorDifferenceModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorLightenModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorLightenModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorProductModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorProductModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorScaleModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorScaleModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ColorSumModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ColorSumModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CommentModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,CommentModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CompareModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,CompareModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CoordinateModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,CoordinateModule,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,CoordinateModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CoordinateModule,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,CosineModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,CosineModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,DifferenceModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,DifferenceModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ExpModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ExpModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,Portref,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,Portref,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,OPort,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,OPort,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,Arg,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,Arg,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,Token,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,ExprModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ExprModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ExprModule,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,FunctionModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,FunctionModule,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,FunctionModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,FunctionModule,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,GainModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,GainModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,GridModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,GridModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,HLSModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,HLSModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,HSVModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,HSVModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ImageModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ImageModule,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,ImageModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ImageModule,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,InterpModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,InterpModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,IOPort,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,IOPort,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,JitterModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,JitterModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,JitterModule,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,Link,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,Link,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,LogModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,LogModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,MarbleModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,MarbleModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,MaxModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,MaxModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,MinModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,MinModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ModModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ModModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,Module,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,Module,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,Module,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,ModuleMenu,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,ModuleMenu,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,Category,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,Entry,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,ExpandAnimator,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,NoiseModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,NoiseModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,NumberModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,NumberModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,OutputModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,OutputModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,OutputModule,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,ParameterModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ParameterModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,PointInfo,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.procedural,PolarModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,PolarModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,PowerModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,PowerModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ProceduralModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ProceduralModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ProceduralModule,Wide Hierarchy
ArtOfIllusion-master,artofillusion.procedural,Procedure,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,ProcedureEditor,Unexploited Encapsulation
ArtOfIllusion-master,artofillusion.procedural,ProcedureEditor,Missing Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ProcedureEditor,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,ProcedureEditor,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,ClipboardSelection,Unexploited Encapsulation
ArtOfIllusion-master,artofillusion.procedural,ClipboardSelection,Missing Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ClipboardSelection,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,ProcedureOwner,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.procedural,ProductModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ProductModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,RandomModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,RandomModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,RatioModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,RatioModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,RGBModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,RGBModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ScaleShiftModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ScaleShiftModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,SineModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,SineModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,SpectrumModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,SpectrumModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,SpectrumModule,Insufficient Modularization
ArtOfIllusion-master,artofillusion.procedural,EditingDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,SphericalModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,SphericalModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,SqrtModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,SqrtModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,SumModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,SumModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,TransformModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,TransformModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,TurbulenceModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,TurbulenceModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,ViewAngleModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ViewAngleModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,WoodModule,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,WoodModule,Broken Hierarchy
ArtOfIllusion-master,artofillusion.procedural,CompareModuleTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ImageModuleTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,MinAndMaxModulesTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,ModuleTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.procedural,PowerModuleTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,BeanshellScriptEngine,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,ExecuteScriptWindow,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.script,LanguageRenderer,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,GroovyScriptEngine,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,CompiledToolScript,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,CompiledObjectScript,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,ObjectScript,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.script,RSTextArea,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,ScriptedObject,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.script,ScriptedObject,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.script,ScriptedObject,Insufficient Modularization
ArtOfIllusion-master,artofillusion.script,ScriptedObjectKeyframe,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.script,ScriptedObjectKeyframe,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.script,ScriptedObjectController,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.script,ParametersDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,ScriptOutputWindow,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.script,ScriptRunner,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,ConstantParameterValue,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,CylindricalMapping,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,Editor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,ImageMapTexture,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,Editor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,LayeredMapping,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,LayeredMapping,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.texture,LayeredMapping,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,LayeredTexture,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.texture,LayeredTriangle,Missing Hierarchy
ArtOfIllusion-master,artofillusion.texture,LayeredTriangle,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.texture,Linear2DTriangle,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,Linear3DTriangle,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,LinearMapping3D,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,LinearMapping3D,Broken Hierarchy
ArtOfIllusion-master,artofillusion.texture,LinearMapping3D,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,Editor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,Mapping2D,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,Mapping3D,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,MoveUVViewTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,Nonlinear2DTriangle,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,NonlinearMapping2D,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,NonlinearMapping2D,Broken Hierarchy
ArtOfIllusion-master,artofillusion.texture,ProceduralTexture2D,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,ProceduralTexture3D,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,ProjectionMapping,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,ProjectionMapping,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,Editor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,SphericalMapping,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,Editor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,Texture,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,TextureMapping,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,TextureSpec,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,UniformTexture,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,UniformTriangle,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,UVMapping,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,UVMapping,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,Editor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.texture,UVMappingViewer,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,UVMappingViewer,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.texture,UVMappingViewer,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,UVMesh,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.texture,UVMappingWindow,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.texture,UVMappingWindow,Insufficient Modularization
ArtOfIllusion-master,artofillusion.texture,LayeredTextureTest,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ActionProcessor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,AutoScroller,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,Compound3DManipulator,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,Compound3DManipulator,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,Compound3DManipulator,Insufficient Modularization
ArtOfIllusion-master,artofillusion.ui,HandlePressedEvent,Broken Hierarchy
ArtOfIllusion-master,artofillusion.ui,HandleDraggedEvent,Broken Hierarchy
ArtOfIllusion-master,artofillusion.ui,HandleReleasedEvent,Broken Hierarchy
ArtOfIllusion-master,artofillusion.ui,DefaultDockableWidget,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,DefaultToolButton,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,EditingTool,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,EditingTool,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,EditingTool,Insufficient Modularization
ArtOfIllusion-master,artofillusion.ui,EditingWindow,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,FloatingDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,GenericTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,GenericTreeElement,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ImageFileChooser,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,Manipulator,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,MeshEditController,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,MeshEditingTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,MeshEditingTool,Broken Hierarchy
ArtOfIllusion-master,artofillusion.ui,MessageDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,NinePointManipulator,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,NinePointManipulator,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,HandleEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,HandlePressedEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,HandleDraggedEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,HandleReleasedEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ObjectTreeElement,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,PanelDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,PropertyEditor,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,PropertyEditor,Missing Hierarchy
ArtOfIllusion-master,artofillusion.ui,ColorSelector,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,Spacer,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ThemeManager,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,ThemeManager,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,ThemeManager,Insufficient Modularization
ArtOfIllusion-master,artofillusion.ui,ColorSet,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,ColorSet,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,ThemeInfo,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,ThemeInfo,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,ToolButton,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,ToolButtonWidget,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ToolPalette,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,TreeElement,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,TreeList,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.ui,TreeList,Insufficient Modularization
ArtOfIllusion-master,artofillusion.ui,TreeElementEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ElementMovedEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ElementExpandedEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,ElementDoubleClickedEvent,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.ui,UIUtilities,Insufficient Modularization
ArtOfIllusion-master,artofillusion.ui,ValueField,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.ui,ValueSelector,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.unwrap,SeamFinder,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.util,IconGenerator,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.util,IconGenerator,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.util,IconGenerator,Insufficient Modularization
ArtOfIllusion-master,artofillusion.util,Instruction,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.util,Instruction,Insufficient Modularization
ArtOfIllusion-master,artofillusion.util,SearchlistClassLoader,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.util,TestThreadManager,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,CanvasDrawer,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,CanvasDrawer,Insufficient Modularization
ArtOfIllusion-master,artofillusion.view,ClickedPointFinder,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ConstantVertexShader,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,FlatVertexShader,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,GLCanvasDrawer,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,GLCanvasDrawer,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.view,GLCanvasDrawer,Insufficient Modularization
ArtOfIllusion-master,artofillusion.view,CanvasListener,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,GLImage,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.view,GLTexture,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.view,TextureReference,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ParameterVertexShader,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,SelectionVertexShader,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,SmoothVertexShader,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,SoftwareCanvasDrawer,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,SoftwareCanvasDrawer,Insufficient Modularization
ArtOfIllusion-master,artofillusion.view,ViewAnimation,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ViewerControl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ViewerNavigationControl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,NavigationChoice,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ViewerOrientationControl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,OrientationChoice,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,listName,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ViewerPerspectiveControl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ViewerScaleControl,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.view,ZoomChecker,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.osspecific,MacOSPlugin,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.osspecific,MacMenuBarWindow,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raster,CompositingContext,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raster,MaterialFragment,Unutilized Abstraction
