Project Name,Package Name,Type Name,Code Smell
artofillusion,artofillusion.texture,Mapping2D,Unutilized Abstraction
artofillusion,artofillusion.texture,Mapping3D,Unutilized Abstraction
artofillusion,artofillusion.texture,MoveUVViewTool,Unutilized Abstraction
artofillusion,artofillusion.texture,Nonlinear2DTriangle,Unutilized Abstraction
artofillusion,artofillusion.texture,NonlinearMapping2D,Unutilized Abstraction
artofillusion,artofillusion.texture,NonlinearMapping2D,Broken Hierarchy
artofillusion,artofillusion.texture,ProceduralTexture2D,Insufficient Modularization
artofillusion,artofillusion.texture,ProceduralTexture3D,Insufficient Modularization
artofillusion,artofillusion.texture,ProjectionMapping,Unutilized Abstraction
artofillusion,artofillusion.texture,ProjectionMapping,Insufficient Modularization
artofillusion,artofillusion.texture,Editor,Unutilized Abstraction
artofillusion,artofillusion.texture,SphericalMapping,Insufficient Modularization
artofillusion,artofillusion.texture,Editor,Unutilized Abstraction
artofillusion,artofillusion.texture,Texture,Deficient Encapsulation
artofillusion,artofillusion.texture,TextureMapping,Deficient Encapsulation
artofillusion,artofillusion.texture,TextureSpec,Deficient Encapsulation
artofillusion,artofillusion.texture,UniformTexture,Deficient Encapsulation
artofillusion,artofillusion.texture,UniformTriangle,Unutilized Abstraction
artofillusion,artofillusion.texture,UVMapping,Unutilized Abstraction
artofillusion,artofillusion.texture,UVMapping,Insufficient Modularization
artofillusion,artofillusion.texture,Editor,Unutilized Abstraction
artofillusion,artofillusion.texture,UVMappingViewer,Deficient Encapsulation
artofillusion,artofillusion.texture,UVMappingViewer,Cyclic-Dependent Modularization
artofillusion,artofillusion.texture,UVMappingViewer,Insufficient Modularization
artofillusion,artofillusion.texture,UVMesh,Deficient Encapsulation
artofillusion,artofillusion.texture,UVMappingWindow,Cyclic-Dependent Modularization
artofillusion,artofillusion.texture,UVMappingWindow,Insufficient Modularization
artofillusion,artofillusion.ui,ActionProcessor,Unutilized Abstraction
artofillusion,artofillusion.ui,AutoScroller,Unutilized Abstraction
artofillusion,artofillusion.ui,Compound3DManipulator,Unutilized Abstraction
artofillusion,artofillusion.ui,Compound3DManipulator,Deficient Encapsulation
artofillusion,artofillusion.ui,Compound3DManipulator,Insufficient Modularization
artofillusion,artofillusion.ui,HandlePressedEvent,Broken Hierarchy
artofillusion,artofillusion.ui,HandleDraggedEvent,Broken Hierarchy
artofillusion,artofillusion.ui,HandleReleasedEvent,Broken Hierarchy
artofillusion,artofillusion.ui,DefaultDockableWidget,Unutilized Abstraction
artofillusion,artofillusion.ui,DefaultToolButton,Unutilized Abstraction
artofillusion,artofillusion.ui,EditingTool,Deficient Encapsulation
artofillusion,artofillusion.ui,EditingTool,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,EditingTool,Insufficient Modularization
artofillusion,artofillusion.ui,EditingWindow,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,FloatingDialog,Unutilized Abstraction
artofillusion,artofillusion.ui,GenericTool,Unutilized Abstraction
artofillusion,artofillusion.ui,GenericTreeElement,Unutilized Abstraction
artofillusion,artofillusion.ui,ImageFileChooser,Unutilized Abstraction
artofillusion,artofillusion.ui,Manipulator,Unutilized Abstraction
artofillusion,artofillusion.ui,MeshEditController,Deficient Encapsulation
artofillusion,artofillusion.ui,MeshEditingTool,Unutilized Abstraction
artofillusion,artofillusion.ui,MeshEditingTool,Broken Hierarchy
artofillusion,artofillusion.ui,MessageDialog,Unutilized Abstraction
artofillusion,artofillusion.ui,NinePointManipulator,Unutilized Abstraction
artofillusion,artofillusion.ui,NinePointManipulator,Deficient Encapsulation
artofillusion,artofillusion.ui,HandleEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,HandlePressedEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,HandleDraggedEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,HandleReleasedEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,ObjectTreeElement,Unutilized Abstraction
artofillusion,artofillusion.ui,PanelDialog,Unutilized Abstraction
artofillusion,artofillusion.ui,PropertyEditor,Unutilized Abstraction
artofillusion,artofillusion.ui,PropertyEditor,Missing Hierarchy
artofillusion,artofillusion.ui,ColorSelector,Unutilized Abstraction
artofillusion,artofillusion.ui,Spacer,Unutilized Abstraction
artofillusion,artofillusion.ui,ThemeManager,Deficient Encapsulation
artofillusion,artofillusion.ui,ThemeManager,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,ThemeManager,Insufficient Modularization
artofillusion,artofillusion.ui,ColorSet,Deficient Encapsulation
artofillusion,artofillusion.ui,ColorSet,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,ThemeInfo,Deficient Encapsulation
artofillusion,artofillusion.ui,ThemeInfo,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,ToolButton,Deficient Encapsulation
artofillusion,artofillusion.ui,ToolButtonWidget,Unutilized Abstraction
artofillusion,artofillusion.ui,ToolPalette,Unutilized Abstraction
artofillusion,artofillusion.ui,TreeElement,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,TreeList,Cyclic-Dependent Modularization
artofillusion,artofillusion.ui,TreeList,Insufficient Modularization
artofillusion,artofillusion.ui,TreeElementEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,ElementMovedEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,ElementExpandedEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,ElementDoubleClickedEvent,Unutilized Abstraction
artofillusion,artofillusion.ui,UIUtilities,Insufficient Modularization
artofillusion,artofillusion.ui,ValueField,Deficient Encapsulation
artofillusion,artofillusion.ui,ValueSelector,Unutilized Abstraction
artofillusion,artofillusion.unwrap,SeamFinder,Unutilized Abstraction
artofillusion,artofillusion.util,IconGenerator,Deficient Encapsulation
artofillusion,artofillusion.util,IconGenerator,Cyclic-Dependent Modularization
artofillusion,artofillusion.util,IconGenerator,Insufficient Modularization
artofillusion,artofillusion.util,Instruction,Cyclic-Dependent Modularization
artofillusion,artofillusion.util,Instruction,Insufficient Modularization
artofillusion,artofillusion.util,SearchlistClassLoader,Deficient Encapsulation
artofillusion,artofillusion.util,ThreadManager,Unutilized Abstraction
artofillusion,artofillusion.view,CanvasDrawer,Unutilized Abstraction
artofillusion,artofillusion.view,CanvasDrawer,Insufficient Modularization
artofillusion,artofillusion.view,ClickedPointFinder,Unutilized Abstraction
artofillusion,artofillusion.view,ConstantVertexShader,Unutilized Abstraction
artofillusion,artofillusion.view,FlatVertexShader,Unutilized Abstraction
artofillusion,artofillusion.view,GLCanvasDrawer,Unutilized Abstraction
artofillusion,artofillusion.view,GLCanvasDrawer,Deficient Encapsulation
artofillusion,artofillusion.view,GLCanvasDrawer,Insufficient Modularization
artofillusion,artofillusion.view,CanvasListener,Unutilized Abstraction
artofillusion,artofillusion.view,GLImage,Deficient Encapsulation
artofillusion,artofillusion.view,GLTexture,Deficient Encapsulation
artofillusion,artofillusion.view,TextureReference,Unutilized Abstraction
artofillusion,artofillusion.view,ParameterVertexShader,Unutilized Abstraction
artofillusion,artofillusion.view,SelectionVertexShader,Unutilized Abstraction
artofillusion,artofillusion.view,SmoothVertexShader,Unutilized Abstraction
artofillusion,artofillusion.view,SoftwareCanvasDrawer,Unutilized Abstraction
artofillusion,artofillusion.view,SoftwareCanvasDrawer,Insufficient Modularization
artofillusion,artofillusion.view,ViewAnimation,Unutilized Abstraction
artofillusion,artofillusion.view,ViewerControl,Unutilized Abstraction
artofillusion,artofillusion.view,ViewerNavigationControl,Unutilized Abstraction
artofillusion,artofillusion.view,NavigationChoice,Unutilized Abstraction
artofillusion,artofillusion.view,ViewerOrientationControl,Unutilized Abstraction
artofillusion,artofillusion.view,OrientationChoice,Unutilized Abstraction
artofillusion,artofillusion.view,listName,Unutilized Abstraction
artofillusion,artofillusion.view,ViewerPerspectiveControl,Unutilized Abstraction
artofillusion,artofillusion.view,ViewerScaleControl,Unutilized Abstraction
artofillusion,artofillusion.view,ZoomChecker,Unutilized Abstraction
